,smiles,actual,predicted
3115,Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC3CCOCC3)c(C)nn2-c2ccccc2)cc1,0.16,1.8926668
3116,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3cc(Cl)ccn23)n1,4.2,3.0464525
3117,Cc1cc(F)ccc1OC1CCN(CC2CCN([C@@H](Cc3ccc(F)cc3)C(=O)O)CC2)CC1,1.81,2.6152632
3118,FC(F)(F)c1nnc2ccc(NCn3nnc4ccccc43)nn12,2.34,2.0297518
3119,C[C@@H]1N[S@](=O)(c2cccc(-c3cccc(C#N)c3)c2)=NC1=O,0.4,1.0459845
3120,CCCSc1ncccc1C(=O)N(C)C1CCOCC1,1.63,2.445386
3121,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,0.03,-0.7693187
3122,CC(=O)Nc1ccc(-c2ccccc2)n(CC(=O)NC(C(=O)C(F)(F)F)C(C)C)c1=O,1.78,1.341242
3123,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,3.36,3.4168863
3124,COc1ccc(N(C(=O)c2occc2Cl)C(C(=O)NC[C@@H](C)O)c2ccccc2F)c(OC)c1,2.18,2.1120338
3125,O=C(O)c1ccccc1-c1c2ccc(=O)cc-2oc2cc(O)ccc12,0.0,0.41537878
3126,Oc1nc2ccccc2c(O)c1-c1ccccc1,0.73,2.9046829
3127,COc1ccc(OC)c(C(O)CNC(=O)CN)c1,-0.71,1.2682323
3128,Cc1ccc(NC(=O)c2cccnc2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,1.5,2.1179602
3129,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(-n4ccnc4)nc3n2)cc1CO,2.6,2.5652337
3130,C[C@H](C(=O)O)c1cccc(C(=O)c2ccccc2)c1,-0.06,-0.03217864
3131,Cc1ccc(NC(=O)c2cncs2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,2.11,2.2124987
3132,Cc1ncc(-c2nc(Nc3ccc(C(=O)N(C)C)c(F)c3)ncc2F)n1C(C)C,3.14,2.6611469
3133,COC(=O)CCC(=O)Nc1ccc2c(c1)C(=O)C(=O)c1cc(NC(=O)CCC(=O)OC)ccc1-2,2.67,1.7861785
3134,CCS(=O)(=O)c1ccc(Oc2c(C)n(CC(=O)O)c3ccc(C(F)(F)F)cc23)cc1,0.29,1.954524
3135,O=C(NC1CCCCC1)C1CCCN(S(=O)(=O)c2cccs2)C1,2.93,1.8525592
3136,NC1(C(=O)NC(CS(N)(=O)=O)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,2.2,2.23133
3137,CCC(c1ccncc1)n1[nH]c(=O)c2[nH]c3cc(Cl)ccc3c(=O)c2c1=O,0.6,1.6170477
3138,O=C(Nc1ccc(N2CCOCC2)nc1)c1nnc(Nc2cccc(OCc3cccnc3)c2)o1,3.3,2.8738089
3139,CCOC(=O)c1ccc(OCCC2CN(c3ccc(C)nn3)CCO2)cc1,2.7,3.184554
3140,Cc1nc(C)c(-c2ccc3c(c2)CC[C@]32CC[C@@H](CC(=O)O)CC2)nc1C(N)=O,1.5,1.6490632
3141,COC[C@@H](O)Cn1c(=O)cnn(-c2ccc(Cl)c(C(=O)NCC3(O)CCCCCC3)c2)c1=O,1.44,1.3537228
3142,Nc1nc2nc(SCc3ccccc3)nc(N)c2s1,3.1,2.7065988
3143,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(Cc2ccc(C(F)(F)F)cc2)CC1,2.9,2.516563
3144,COc1cc(O)c(C(CC(=O)N2CC(C)CC(C)C2)c2ccc3c(c2)OCO3)c(OC)c1,4.3,2.698882
3145,CCNc1nc(N)c(C(=O)c2ccc(Cl)s2)s1,3.63,3.5582151
3146,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c(Cl)c1,-0.52,-0.31662083
3147,O=C1c2ccc(O)cc2C(=O)N1c1ccc(O)cc1,1.8,2.0135026
3148,C1CCC(NC2CCCCC2)CC1,-0.38,0.37626663
3149,CN1CC=CCC(c2ccc(Cl)c(Cl)c2)C1,3.32,2.491125
3150,O=C(C(=O)c1cc(Br)ccc1O)c1cc(Br)ccc1O,3.85,2.6441758
3151,CNc1c(C(N)=O)cnc2[nH]c(-c3ccc(OCCN4CCOCC4)cc3)nc12,2.14,2.3599358
3152,CC[C@H](CO)Nc1nc(SCc2ccccc2)nc2nc(N)sc12,3.27,3.2708652
3153,Cc1nn(-c2ccc(F)cc2)c(NS(=O)(=O)c2ccc(C(F)(F)F)cc2)c1C(=O)N[C@@H](C)C(C)(C)C,2.35,1.7316817
3154,Nc1nc2nc(SCc3cccc(F)c3F)nc(O)c2s1,2.5,2.2036257
3155,Cc1cccc(C)c1OCC(C)N,0.62,1.0012732
3156,CCCCC(O)c1[nH]c2cc(C)c(C(=O)O)cc2c1CCc1ccccc1,2.59,2.6218343
3157,CC(C(=O)Nc1ccc(Cl)cc1)c1ncc(C(F)(F)F)cc1Cl,4.19,3.3186285
3158,CN(CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1)c1ccccn1,2.15,2.4150867
3159,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3ccccc3)n2)cc1,1.58,1.9419318
3160,c1cc(-c2ccc3nc(Nc4ccc(OCCN5CCCC5)cc4)ncc3c2)ccn1,2.66,2.8011289
3161,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,-0.96,-1.0614274
3162,CN(C)C(=O)[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc2cc(Cl)ccc2[nH]1,3.6,3.4293075
3163,CO[C@H]1CN(CCn2c(=O)ccc3ccc(C#N)cc32)CC[C@@H]1NCc1cc2c(cn1)OCCO2,1.05,0.98671794
3164,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,1.56,2.0911336
3165,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccc([N+](=O)[O-])cc2)C1)C(C)(C)C,1.54,1.8317456
3166,CCc1nc2c(N)nc3ccccc3c2n1CC(C)C,2.55,3.170127
3167,COc1ccc(-c2nc3c(NCCCNC(=O)C4CC4)c(Br)cnc3[nH]2)cc1,1.71,2.7281952
3168,CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,0.27,1.1051347
3169,CCCNC(=O)c1nnc2c(-c3cnccc3OC)cccc2c1N,2.83,2.444161
3170,CC(N)Cc1c[nH]c2ccc(OCc3cccs3)cc12,0.48,0.44927135
3171,c1ccc(C2OC3(CCNCC3)c3ccccc32)cc1,0.75,1.2088184
3172,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Br)c(-c2cnc3ccccn23)n1,3.7,3.1003213
3173,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)c2ccc(S(C)(=O)=O)cc2)CC1,1.38,2.746188
3174,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,3.24,2.9252772
3175,COc1cc(O)c(S(=O)(=O)N2c3ccccc3CCC2C)cc1NC(=O)CCC(=O)O,-0.27,-0.2767886
3176,Cn1ncc2c(=O)[nH]c(-c3ccccc3)nc21,1.61,1.0665578
3177,CN(C)CCCn1c2c(c3ccccc31)CCCCCC2,2.96,1.9262495
3178,COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1,3.05,3.155541
3179,NC(=O)c1cccnc1Oc1ccccc1,1.13,1.7537732
3180,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,4.06,2.766664
3181,CCN1CCC[C@H]1CNC(=O)c1cc(Br)cc(OC)c1OC,1.2,1.2565876
3182,CC(O)c1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)CO2,0.25,0.33509758
3183,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3cccc(O)c32)cc1,0.54,0.83593214
3184,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3cccc(Cl)c3)n2)cc1,2.5,2.3232884
3185,CC(=O)Nc1ccccc1C,1.0,1.1483607
3186,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(OC2CCNCC2)ccc1Cl,1.83,2.4577932
3187,COc1cccc(/C=C2\SC(=O)NC2=O)c1N1CCC[C@@H](N)C1,1.27,1.9571961
3188,COc1ccccc1CN1C(=O)c2ccccc2C1C(=O)NC1CCC(C)CC1,3.74,2.2424636
3189,C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12)C(=O)N(C)C,2.89,3.0683048
3190,COCCNC(=O)c1cccc(Cn2[nH]c(=O)c3[nH]c4cc(Cl)ccc4c(=O)c3c2=O)c1,1.2,1.6587911
3191,Cc1ccc(-c2[nH]cnc2C)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,2.87,2.6128259
3192,CCn1c2ccccc2c2cc(NC(C)=O)ccc21,3.5,2.9324124
3193,CNc1c(Br)cnc2[nH]c(-c3ccc(OCCN4CCCCC4)cc3)nc12,2.56,3.011271
3194,Cc1c(Sc2ccc(Cl)cc2)c2c(Cl)cccc2n1CC(=O)O,2.15,1.2777331
3195,Oc1cccc(-c2nc3ccc(O)cc3s2)c1,3.7,2.8188107
3196,CN(C)C(=O)C1(N2CCCCC2=O)CCN(CC[C@H](CN(C)C(=O)c2cc(C#N)cc3ccccc23)c2ccc(Cl)c(Cl)c2)CC1,2.52,3.4205399
3197,Cc1c(O[C@@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)cccc1C(N)=O,1.6,1.9887207
3198,O=C1OCCN1N=Cc1ccc([N+](=O)[O-])o1,-0.12,0.60891163
3199,Cc1ccc2c(c1)c(Sc1ccc(S(C)(=O)=O)cc1)c(C)n2CC(=O)O,-0.08,0.55103636
3200,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)n1ccc(-c2c(C)nc3ccc(Br)cn23)n1,3.52,2.9819555
3201,O=C(NCc1ccncn1)c1ccc(Oc2ccc(CCC3(O)CN4CCC3CC4)cc2)cc1,0.76,1.7387531
3202,CC(C)Cn1c(=O)n(C)c(=O)c2c(SC(C)C)c(Cc3ccccc3C(F)(F)F)sc21,4.42,3.8654604
3203,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,2.19,3.2823486
3204,c1ccc2cnccc2c1,1.6,1.0582118
3205,C[C@](N)(Cc1ccccc1)c1ccccc1,1.7,2.4164948
3206,O=c1[nH]c([C@@H]2CCCN2)nc2c1oc1ccc(Cl)cc12,2.01,1.9772176
3207,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(S(=O)(=O)Cc2ccccc2)C1)C(C)(C)C,0.78,1.5587704
3208,COc1cc(C(=O)N2CCOCC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,3.4,3.140243
3209,O=C(NCCN1CCCC1)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,2.39,2.133696
3210,Cc1ncc(-c2nc(Nc3ccc(C(=O)NC4CCN(C)CC4)c(F)c3)ncc2F)n1C(C)C,2.41,2.745444
3211,Cc1nc(C)c(-c2ccc([C@H]3CC[C@H](CC(=O)O)CC3)c(Cl)c2)nc1C(N)=O,1.8,1.3334882
3212,Cc1ncc(-c2nc(Nc3ccc(C(=O)N4CCCN(C)CC4)cc3)ncc2F)n1C(C)C,2.02,2.062967
3213,C[C@H](CO)Nc1nc(SCc2ccccc2)nc2nc(N)sc12,3.12,3.104703
3214,O=C(CCc1ccncc1)Nc1ccc(C(=O)c2ccccc2)cc1,3.4,2.7786531
3215,C[C@@H]1CN(c2noc(C(F)F)n2)CCN1c1ncc(OCc2ccncc2C#N)cn1,2.85,3.4141712
3216,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NC(=O)C(C)(C)C)cc2)CC1,2.98,2.918845
3217,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCOCC1,3.4,3.1145673
3218,Cc1c(Cl)ccc(OC2CCN(C3CCN(C(=O)c4cccc(S(C)(=O)=O)c4)CC3)CC2)c1Cl,3.33,2.430828
3219,CCCCc1nc2c(N)nc3ccccc3c2n1CC(C)C,3.82,3.1346233
3220,CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,0.54,0.10657641
3221,O=C(O)Cc1ccc(-c2ccc(NC(=O)c3nnc(Nc4ccccc4F)o3)cc2)cc1,1.5,2.717582
3222,O=S(=O)(c1ccccc1-c1ccc(CNC2CCOCC2)cc1)N1CCCC1,1.4,2.6626868
3223,C=CC(=O)Nc1ccc(C)cc1,2.25,1.8449457
3224,COc1cc(F)ccc1-c1cncc(CNC2CCCC2)c1,2.29,2.6564093
3225,CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,-0.06,0.46719012
3226,Cc1ccc(Oc2ccc(Nc3ncnc4cccc(O[C@H](C)C(=O)N(C)CCO)c34)cc2C)cn1,3.85,3.1257255
3227,COc1cc(C(=O)NC[C@@H](O)CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)ccc1N,3.12,3.0119963
3228,CNc1c(Br)cnc2[nH]c(-c3ccc(OCCN4CCN(C)CC4)cc3)nc12,2.91,3.1041927
3229,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,1.9,2.325191
3230,Cc1c(C(=O)Nc2ccccc2)sc2ncnc(O)c12,2.13,2.8474922
3231,COCC(=O)N1CCC(n2cc(-c3cnc(N)c(-c4nc5ccccc5o4)c3)cn2)CC1,3.4,2.0139427
3232,CCCC(=O)C1(c2ccccc2)CCN(C(=O)[C@@H](Cc2ccc(OC)cc2)NC(=O)[C@@H](N)Cc2cncn2C)CC1,2.51,2.4106755
3233,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)N2CCN(S(=O)(=O)CC(F)(F)F)CC2)CC1,1.8,2.8240361
3234,CCn1c(=O)ccc2cc(COc3cc(F)cc(C4(OC)CCOCC4)c3)ccc21,3.89,2.812121
3235,CC(=O)OCCn1c(Sc2nc3cccc(Cl)c3s2)nc2c(N)ncnc21,3.16,3.4924457
3236,CN1CCN([C@H]2C[C@@H](c3nc(-c4ccc5ccc(-c6ccccc6)nc5c4)c4c(N)nccn43)C2)CC1,3.2,2.9776247
3237,Cc1ncc(-c2ccnc(Nc3ccc(C(N)=O)c(F)c3)n2)n1C(C)C,2.8,2.8241863
3238,CCNC(=O)c1cc2c(-n3ccc(C(F)(F)F)n3)c(-c3cncc(-c4n[nH]c(=O)o4)c3)cnc2[nH]1,1.65,1.6866024
3239,CN(C)CCCN1c2ccccc2Sc2ccccc21,2.56,2.8548288
3240,Cc1cc(Cl)ccc1OC1CCN(CC2CCN([C@@H](Cc3ccc(F)cc3)C(=O)O)CC2)CC1,2.53,2.4679377
3241,Nc1ncc(-c2cnn(C3CCN(C(=O)CO)CC3)c2)cc1-c1nc2ccccc2o1,3.2,2.82356
3242,CCc1cc(OCc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)c2c(n1)CCCC2,1.7,2.2362356
3243,C[C@H]1CN(Cc2nnc(-c3cc(-c4cccc5[nH]ccc45)cc4[nH]ncc34)o2)C[C@@H](C)O1,4.01,2.415202
3244,NC(=O)Nc1sc(-c2ccccc2)cc1C(=O)N1CCOCC1,2.24,2.528577
3245,O=C(NCCCN1CCCCC1)C(c1ccccc1)c1ccccc1,1.33,1.9811511
3246,N#Cc1nc(Nc2ccccc2)c(N)c(N2CCOCC2)n1,2.72,2.7043161
3247,COc1cc(N2CCN(C)CC2)c2[nH]c(C(=O)Nc3ccc(N4CCOCC4)cc3)cc(=O)c2c1,2.7,2.5184264
3248,O=C(NCc1ccco1)c1ccc2[nH]c(COc3ccc(C45CC6CC(CC(C6)C4)C5)cc3)nc2c1,4.0,3.0987244
3249,NC(=O)Nc1cc(-c2ccccc2)sc1C(N)=O,2.43,2.316827
3250,CC(=O)Nc1cccc(S(=O)(=O)Nc2ccc(-c3ccccc3)n(CC(=O)NC(C(=O)C(F)(F)F)C(C)C)c2=O)c1,2.43,1.2801913
3251,CCN(c1ccccc1)c1cc(NC)[n+](C)c(C)n1,-0.91,-0.11928713
3252,CCC(c1nc2ncccc2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C)cc1,-0.04,1.6462251
3253,Nc1ncnc2c1C(=O)N(c1ccc([C@H]3CC[C@H](CC(=O)O)CC3)cc1)CCO2,-0.5,0.6030351
3254,Cc1cnc(Oc2ccc(-n3ccnc3)cc2)nc1Oc1ccc2c(c1)OCO2,3.56,3.4091163
3255,Cc1csc(NC(=O)c2cc(Sc3nncn3C)ccc2N)n1,2.3,2.068767
3256,C[C@@](CCc1ccc(-c2ccc(Cl)cc2)cc1)(C(=O)NO)S(C)(=O)=O,2.4,2.3974166
3257,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,-0.49,0.45989773
3258,N#CCNC(=O)[C@@H]1CCCC[C@H]1C(=O)N1CCN(c2ccc(C#N)cc2)CC1,1.79,2.133305
3259,Nc1ccc2nc(-c3ccc(O)cc3)sc2c1,3.1,2.918058
3260,COCCC(Oc1ncnc2c1cnn2-c1ccccc1C(F)(F)F)C(=O)Nc1ccc(C)cn1,3.5,3.0356436
3261,CCN(C)C(=O)c1ccc(C(=C2CCN(Cc3cscn3)CC2)c2cccc3cccnc23)cc1,2.65,2.9384484
3262,C[C@H]1O[C@@H](n2cnc3c(N)nc(OC4CC5CC5C4)nc32)[C@H](O)[C@@H]1O,1.66,1.8611609
3263,Cc1cccc(-c2nn3c(c2-c2ccnc4ccc(C(N)=O)cc24)CCC3)n1,1.71,2.1879153
3264,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O,3.42,3.0059187
3265,CCC(CC)NC(=O)c1cnn(-c2ccccc2)c1NS(=O)(=O)C1CCCC1,0.69,0.87347007
3266,CC[C@@H](CO)Nc1nc(SCc2ccccc2)nc2nc(N)sc12,2.99,3.2708652
3267,Nc1nc(N)c2cc(Br)ccc2n1,1.78,1.5984532
3268,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,0.02,0.2774841
3269,O=c1[nH]n(C(c2ccccc2)c2ccncc2)c(=O)c2c(O)c3ccc(Cl)cc3nc12,1.1,1.8529919
3270,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,3.76,2.9320614
3271,C[C@H]1O[C@@H](n2cnc3c(N)nc(OC4CCOC4)nc32)[C@H](O)[C@@H]1O,-0.06,0.9223715
3272,COc1cc(Nc2cc(Nc3c(Cl)ccc4c3OCO4)ncn2)cc(OC)c1OC,3.07,3.1954026
3273,Cc1cn(C2CCCN(Cc3cccc(Oc4ccc(Cl)cc4)c3)C2)c(=O)[nH]c1=O,3.38,3.368298
3274,CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F,0.67,1.5237819
3275,CC(=O)N[C@@H]1CCN(c2ccc(Nc3ncc(F)c(-c4cnc(C)n4C(C)C)n3)cc2)C1,3.3,2.94813
3276,CC[C@H](c1ccc(C(=O)O)c(Oc2cccc(Cl)c2)c1)N1CCC[C@H](n2cc(C)c(=O)[nH]c2=O)C1,0.22,-0.23065603
3277,COc1ccc(-c2csc(NC(=O)c3c(C)noc3C)n2)cc1OC,3.16,2.2127867
3278,CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2ccccc2)n1,1.94,1.897929
3279,CN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)[C@@H]1CCN(Cc2nc3cc(F)ccc3s2)C[C@@H]1F,2.2,2.9218574
3280,CC(C)N1CCN[C@@H](CN2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,1.92,1.6680996
3281,Cn1cnc(-c2ccccc2)c1-c1nc2c(N)ncnc2s1,2.69,3.0107365
3282,CCCN(CCO)CCCOc1cc2ncnc(Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)c2cc1OC,1.28,2.3528366
3283,CC(C)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NCC#N,3.24,2.6492105
3284,CN(C(=O)Cc1ccc(S(N)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,2.3,2.9275856
3285,C[C@@H]1CN(C(=O)OC(C)(C)C)CCN1c1ncc(OCc2ccc(S(C)(=O)=O)cc2)cn1,3.6,3.5686321
3286,Cc1cc2n[nH]c(=O)n2c2cc(-c3cn[nH]c3)ccc12,2.13,2.937725
3287,CNc1cccc(CCOc2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2)n1,-0.15,-0.44009578
3288,CCC(c1nc2nccnc2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C)cc1,-0.14,1.7665976
3289,CC(C)C(NC(=O)Cn1c(-c2cccnc2)ncc(NC(=O)OCc2ccccc2)c1=O)C(=O)C(F)(F)F,2.15,2.3366046
3290,O=C(O)CCn1c2ccccc2c2ccccc21,0.6,0.34608516
3291,CSc1ncccc1C(=O)NCCc1ccc(Cl)cc1,3.31,2.7786317
3292,COc1nc(Cl)cnc1NS(=O)(=O)c1cccc2c(N(C)C)cccc12,1.74,1.3852164
3293,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCCc4ccccc4)c3)c2s1,1.11,0.60864127
3294,CCCN(CCCOCCOCCc1ccccc1)CCc1ccc(O)c2nc(O)sc12,2.74,2.7542624
3295,C[C@H](CO)Nc1nc(SCc2cccc(Cl)c2F)nc2[nH]c(=O)sc12,3.53,3.227065
3296,c1ccc(C2CCNCC2)cc1,0.54,1.0256014
3297,N#Cc1ccc(-c2ccc(S(=O)(=O)Nc3cccc(N)n3)cc2)cc1,2.2,2.2688992
3298,C=CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,3.1,2.9484224
3299,COc1cc2c(Nc3c(Cl)ccc4c3OCO4)ncnc2cc1OCCCN1CCCC1,1.62,3.3816214
3300,CN(C)CCOc1ccccc1Cc1ccccc1,2.53,2.4943292
3301,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,-1.33,-0.58837867
3302,Cc1c[nH]c(-c2cnc(NCCNc3ccc(C#N)cn3)nc2-c2ccc(Cl)cc2Cl)n1,3.86,3.0696268
3303,Cc1ccc(-c2c[nH]cn2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,2.81,2.527894
3304,O=C(NO)[C@@H](Cc1ccc2ccccc2c1)NS(=O)(=O)c1ccc2ccccc2c1,3.23,2.1835852
3305,COc1cc(/C=C2/SC(=O)NC2=O)cc(OC)c1O,0.74,1.2842866
3306,NC(=O)c1sc(-c2ccsc2)cc1N,2.23,1.4766692
3307,CC(C)CNc1nc(C#N)nc(N2CCOCC2)c1N,2.79,2.5432787
3308,Cc1cc2n[nH]c(=O)n2c2cc(-c3ccc(CO)cc3)ccc12,2.86,2.8200727
3309,O=S(=O)(NCC(c1ccccc1)N1CCCCCC1)c1ccc(F)c(F)c1,2.84,3.2001994
3310,CCc1cc(O)c(Oc2ccc(C(N)=O)cc2F)cc1F,2.87,1.7851356
3311,O=C(NS(=O)(=O)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1)c1ccccc1,2.14,2.3858285
3312,O=C(O)c1cc2cc(C(F)(F)F)ccc2n1Cc1ccc(Cl)c(Cl)c1,3.07,2.3367505
3313,C[C@H](CO)n1ccc2c(NC(=O)Cc3ccc(Cl)c(C(F)(F)F)c3)cccc2c1=O,3.49,2.936609
3314,COc1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)OC2,0.5,1.076827
3315,Nc1ncnc2ccccc12,1.26,1.578254
3316,CCNC(=O)c1cc2c(-n3ccc(C(F)(F)F)n3)c(-c3cc(-c4n[nH]c(=O)o4)cnc3OC)cnc2[nH]1,2.91,1.631847
3317,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2[nH]c(N)nc12,3.22,2.5018506
3318,CCN(CC)CCn1c2ccccc2c2cnc(N)c(C#N)c21,2.7,2.2113504
3319,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)C(O)c1ccccc1)C2,-1.29,-0.22681975
3320,Cc1cccc(C)c1OC[C@H](C)N,0.6,1.0012732
3321,CC(C(=O)O)c1ccc2oc(-c3ccc(Cl)cc3)nc2c1,1.3,2.157936
3322,Cn1c(CN2CCC(c3ccccc3)CC2)nc2ccccc21,3.6,2.3807745
3323,COc1cccc(-c2ccc(/C=C3\SC(=S)N([C@@H](Cc4ccccc4)C(=O)O)C3=O)cn2)c1OC,1.5,1.7569181
3324,Cc1cnc(-c2cc(NC(=O)c3ccc(C(F)(F)F)nc3C)ccc2Cl)[nH]1,3.3,2.782582
3325,Nc1cccc(C(=O)NCC23CC4CC(CC(C4)C2)C3)c1Cl,3.29,3.3913012
3326,N#Cc1nc(N2CCCC2)c(N)c(N2CCOCC2)n1,2.25,2.169788
3327,COCCNCc1cncc(-c2ccc(F)cc2OC)n1,1.61,1.6764185
3328,CCN1CCN(Cc2cnc(-c3ccc(C(=O)Nc4ccccc4N)cc3)c(C#N)c2)CC1,1.14,1.7741386
3329,CSc1nc(N)nc(-c2ccccc2)n1,2.98,3.0166965
3330,N#CC1=C2C(=NC1=O)c1cccc3c(N4CCSCC4)ccc2c13,3.22,2.4900491
3331,Cc1oc2cc(O)ccc2c(=O)c1-c1ccccc1,2.95,3.0852208
3332,COc1ccc(OC)c(-c2c(F)ccc3c(N)c(C(=O)NC(C)C)nnc23)c1,3.77,3.3657565
3333,Oc1c2ncc3ccccc3c2nn1-c1ccc(Cl)cc1,1.52,1.9955521
3334,CC(=O)NC(C)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,3.1,2.9795055
3335,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccc(F)cc2)c2ccc(S(C)(=O)=O)cc2)CC1,1.88,2.5786126
3336,O=C(Nc1ccc(N2CCOCC2)nc1)c1nnc(Nc2ccccc2)o1,2.9,2.839728
3337,CC1(C)CNC(=O)c2sc(N3CCOCC3)nc2C1,1.29,2.8736272
3338,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,2.98,2.3992667
3339,Clc1ccc2c(c1Nc1ccnc(Nc3cc(N4CCOCC4)cc(N4CCOCC4)c3)n1)OCO2,3.25,3.4271085
3340,CC(C)Cn1cnc(-c2ccccc2)c1-c1nc2c(N)ncnc2s1,3.72,3.179414
3341,NC(=O)Nc1sc(-c2ccccc2)cc1C(=O)N[C@H]1CCCNC1,1.27,1.6589997
3342,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2ccccc2OC)cc1,1.0,1.574353
3343,COc1c(C)cnc(Cn2cnc3c(Cl)nc(N)nc32)c1C,1.67,1.7804799
3344,CC(C)(C(N)=O)C(=O)NCCCNc1nc(Nc2cccc(NC(=O)N3CCCC3)c2)ncc1Br,2.32,2.8176935
3345,CN[C@@H](C)C(=O)N[C@H](C(=O)N(C)[C@H]1CCCN(CCc2ccccc2)C1)C1CCCCC1,2.34,2.590062
